Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Norepinephrine Neuronal Release	2/44	0.3907391754805581	0.7634643420312307	0	0	1.5127844241144734	1.421586233213881	SYT1;CACNG2
T-Cells Differentiation Block in Psoriasis	2/44	0.3907391754805581	0.7634643420312307	0	0	1.5127844241144734	1.421586233213881	RUNX3;IL12RB2
Eosinophil Activation and Degranulation in Asthma	2/44	0.3907391754805581	0.7634643420312307	0	0	1.5127844241144734	1.421586233213881	TAC1;MYL9
Proteins Involved in Androgenetic Alopecia	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	HR
GRM1/5 (Postsynaptic) -> Ion Channels	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	KCNJ9
Vitamin K Metabolism	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	MGP
Exocytosis: Vesicle Fusion	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	SYT1
Aminoglycosides and Cisplatin Induced Ototoxicity (Mouse Model)	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	HRK
DRD2 Pharmacological Inhibition in Hyperprolactinemia	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	RASGRF1
Extraocular Muscles Weakness in Myasthenia Gravis	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	MYL9
Hypothyrodism Associated Hyperprolactinemia	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	RASGRF1
Neurofibrillary Tangle Formation	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	GRIN2A
Penile Detumescense Augmentation Mechanisms	1/16	0.39140988802727883	0.7634643420312307	0	0	2.1173770491803277	1.986099589789913	PPP1R14A
Hemapoietic Stem Cell -> Lymphoid Multipotent Progenitor Surface Expression Markers	2/45	0.4015691761199163	0.7641462472535389	0	0	1.4775270172222859	1.3480594012199472	FLT3;CD34
Proteins with Altered Expression in Cancer Metastases	4/106	0.40692931134724775	0.7641462472535389	0	0	1.2460509739315826	1.120344106825455	LGALS3;AXL;S100A4;FGF2
ADRA1 -> Ion Channels	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	ADRA1D
Aldosterone Renal Effects	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	SLC12A1
D-cell: Somatostatin Release	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	CCKBR
P2RY1/2/4/6 -> Potassium Channels	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	KCNJ4
PTGIR -> IL6 Production	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	RASGRF1
Vascularization in Hepatocellular Carcinoma	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	PDGFA
Aldosterone Signaling in Arterial Hypertension	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	SLC12A1
AGER -> CREB/SP1 Signaling	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	S100B
Cochlear Hair Cell Stereocilia Proteins Mutations (Age-Related)	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	PCDH15
PTPRC -> BCL6 Signaling	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	RASGRF1
SELE -> ELK-SRF Signaling	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	RASGRF1
Oxytocin Signaling in Brain Nerve Cell (Hypothesis)	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	GFAP
PGF2-alpha Effect on Treatment	1/17	0.410017168034572	0.7641462472535389	0	0	1.9849385245901638	1.7696843413215289	RASGRF1
Proteins Involved in Atherosclerosis	7/200	0.4116857950099658	0.7641462472535389	0	0	1.1526953299248532	1.0230111736031622	LPAR3;PLAT;PTGDS;FGF1;FGF2;AGT;APLN
Proteins with Altered Expression in Melanoma	2/46	0.41230728417506446	0.7641462472535389	0	0	1.4438722197342888	1.2792511099595965	FLT1;FGF1
MERTK Signaling	2/46	0.41230728417506446	0.7641462472535389	0	0	1.4438722197342888	1.2792511099595965	LGALS3;RASGRF1
IL1B Expression Targets -> Nociception	2/47	0.4229490047271148	0.7641462472535389	0	0	1.4117131910235359	1.2147843725515264	TAC1;FGF2
Proteins Involved in Antiphospholipid Syndrome	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	PLAT
Proteins Involved in Cryptorchidism	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	PTGDS
CR3 Mediated Phagocytosis in Neutrophils and Macrophages	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	RASGRF1
Proteins Involved in Hutchinson-Gilford Progeria Sindrome	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	PRELP
Wolfram Syndrome Progression (Hypothesis)	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	ABCC8
Alternative Lengthening of Telomeres in Cancer	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	TCEAL7
CFL1 in Cancer Cell Motility	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	RASGRF1
FOXL2 Mutation in Ovarian Dysgenesis	1/18	0.4280564430086509	0.7641462472535389	0	0	1.8680810028929604	1.5850671342860754	STAR
Proteins Involved in Endometrioid Ovarian Carcinoma	2/48	0.4334902023867324	0.7641462472535389	0	0	1.380952380952381	1.154318878182277	LPAR3;FGF2
Vascular Smooth Muscle Cell/Pericyte Migration and Proliferation	2/48	0.4334902023867324	0.7641462472535389	0	0	1.380952380952381	1.154318878182277	MYH11;FGF2
Glioblastoma, Primary	2/48	0.4334902023867324	0.7641462472535389	0	0	1.380952380952381	1.154318878182277	PDGFA;FGF2
Proplatelet Maturation	3/79	0.43566714630409986	0.7641462472535389	0	0	1.2538737880886426	1.0418145818431441	ADCYAP1;RASGRF1;MYL9
CDH2 Activation Promotes Cancer Cell Migration and Survival	2/49	0.44392708325805136	0.7641462472535389	0	0	1.3515005415225518	1.0975467740625564	PDGFA;FGF2
Hematopoietic Cell Lineage: B-cell (mouse)	2/49	0.44392708325805136	0.7641462472535389	0	0	1.3515005415225518	1.0975467740625564	FLT3;CD34
Proerythroblast -> Erythrocyte Surface Expression Markers	2/49	0.44392708325805136	0.7641462472535389	0	0	1.3515005415225518	1.0975467740625564	ACHE;CD34
Cardiomyocyte Dysfunction	2/49	0.44392708325805136	0.7641462472535389	0	0	1.3515005415225518	1.0975467740625564	SGCD;ACTC1
PPARGC1A Repression in Huntington Disease	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	MOBP
Proteins Involved in HPV Infection	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	PGR
DRD1/5 Expression Targets	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	TAC1
Proteins with Altered Expression in Amyotrophic Lateral Sclerosis	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	SLC1A2
Luteinizing Hormone in Oocyte Meiotic Resumption	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	RASGRF1
Renin-Angiotensin-Aldosterone System in Myocardial ischemia	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	AGT
T-Cell Genetic Rearrangements in Acute Lymphoblastic Leukemia	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	OLIG2
ANGPT/TEK Stimulates Endothelial Cell Migration in Cancer	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	TEK
FBLN5 Potentiates Migration and Proliferation of Endothelial Cells in Cancer	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	TEK
Exocytosis: Vesicle Docking	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	RPH3A
Hedgehog Signaling Activation by Blocking of Tumor Suppressors	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	NKX2-2
Hedgehog Signaling Activation in Cancer	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	NKX2-2
Genes with Mutations Associated with Ichthyosis	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	NIPAL4
Neonatal Diabetes Mellitus	1/19	0.445545024116038	0.7641462472535389	0	0	1.764207650273224	1.4262859765852216	ABCC8
Proteins with Altered Expression in Cancer-Associated Sustaining of Proliferative Signaling	6/175	0.44572944023184885	0.7641462472535389	0	0	1.1278791138931	0.9113749889548142	ALK;AXL;TYRO3;PDGFA;FGF1;FGF2
Glioblastoma, Secondary	2/50	0.4542561784160397	0.7641462472535389	0	0	1.3232758620689655	1.0441890039903055	PDGFA;FGF2
Plasmin Role in Glomerulonephritis	2/50	0.4542561784160397	0.7641462472535389	0	0	1.3232758620689655	1.0441890039903055	RASGRF1;PLAT
Proteins Involved in Hearing Loss	7/209	0.4565245999986731	0.7641462472535389	0	0	1.100821257622451	0.8631679198589675	TMIE;GJB1;KCNC1;KCNA1;EYA4;PCDH15;AQP4
Acute Myeloid Leukemia	3/82	0.4597519745871717	0.7641462472535389	0	0	1.2060709526982012	0.9371992885137083	ALK;FLT3;MYH11
Growth Factor Signaling in Hepatocellular Carcinoma	3/82	0.4597519745871717	0.7641462472535389	0	0	1.2060709526982012	0.9371992885137083	FLT1;PDGFA;RUNX3
Proteins Involved in Hyperprolactinemia	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	TAC1
Proteins Involved in Vasospasm	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	PLAT
Proteins with Altered Expression in Polycystic Ovary Syndrome	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	STAR
OPRK -> Pain Perception	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	RASGRF1
P2RY11/13/14 -> IL8/10 Production	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	RASGRF1
Gap Junction Assembly	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	GJB1
Amyloid beta and APP Intracellular Transport in Alzheimer Disease	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	SPON1
Goblet-Cell Exocytosis in Asthma	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	SYT2
Oxygen Shortage in Myocardial Ischemia	1/20	0.46249969595561774	0.7641462472535389	0	0	1.6712683347713546	1.2887306884750709	ACTC1
ROS in Angiotensin Mediated Cardiovascular Remodeling and Hypertrophy	2/51	0.46447432720176823	0.7641462472535389	0	0	1.2962032103481786	0.9939921252882228	RASGRF1;AGT
Myocardial Remodeling	2/51	0.46447432720176823	0.7641462472535389	0	0	1.2962032103481786	0.9939921252882228	RASGRF1;AGT
Dopamine Synthesis and Release	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	CCKBR
GALR1/2/3 -> POMC/NPY Production	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
RET1 Mutation in Hyperparathyroidism	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
Sonic Hedgehog Signaling in Neuroblastoma	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	NKX2-2
B-Cell Receptor -> AP-1 Signaling	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
CCL2 Role in CGRP Expression and Release	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	SYT1
KIT -> MITF Signaling	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
NOTCH -> TCF3 Signaling	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	MAPK8IP1
Dopamine Synthesis and Release in Migraine	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	CCKBR
EGFR and PTAFR Signaling in Ovarian Cancer	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
VEGFR -> NFATC Signaling	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
FSH Action in Polycystic Ovary Syndrome	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	RASGRF1
Genes with Mutations Associated with Cataract	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	CRYAB
Glutamate Mediated Excitotoxicity in Glaucoma	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	SLC1A2
IL1B Induced Arthralgia	1/21	0.47893673243355606	0.7641462472535389	0	0	1.5876229508196722	1.1687870167412682	PTGES
LH and FSH Signaling and Steroidogenesis	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	STAR
Proteins with Altered Expression in Rheumatoid Arthritis	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	FGF2
Advanced Glycation End Products Pathway in Diabetic Microangiopathy	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	PLAT
CD19 -> JUN/ELK Signaling	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	RASGRF1
Epithelial Cell in the Innate Immune Response in Ulcerative Colitis	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	ECM1
LH and FSH Signaling Impairment in Primary Ovarian Insufficiency	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	STAR
Myocarditis, Acute Viral Overiew	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	SGCD
OPTN Associated Glaucoma	1/22	0.4948719119051991	0.7725534719361451	0	0	1.511943793911007	1.0635864078262405	CNTN2
Proteins Involved in Glomerulonephritis	4/121	0.507811649492984	0.7725534719361451	0	0	1.0854560047311284	0.7355534748989438	AXL;PLAT;THBS2;AGT
Coagulation Cascade	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	PLAT
NPY1R -> CRH/POMC Production	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	RASGRF1
Thrombophilia Hereditary	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	PLAT
Transcription Factors in beta-Cell Neogenesis (Rodent Model)	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	NKX2-2
Scavenger Receptors in Platelet Activation	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	MATK
Somatostatin Receptors Signaling	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	SSTR3
Werner Syndrome (Adult Progeria)	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	BRINP1
ActivinR -> SMAD2/3 Signaling	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	GDF1
EGFR -> SMAD1 Signaling	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	RASGRF1
beta-Catenin/Androgen Receptor Signaling in Prostate Cancer	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	CTNNA3
Bone Resorption in Hyperparathyroidism	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	PTH1R
ICAM1 -> AP-1/CREB/ELK/SRF Signaling	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	RASGRF1
UrokinaseR -> ELK/SRF Signaling	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	RASGRF1
Hereditary Thrombophilia and Pregnancy Complications	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	PLAT
Hodgkin and Reed-Sternberg Cells Reprogramming	1/23	0.5103205328704958	0.7725534719361451	0	0	1.4431445603576751	0.9708268038654689	MSC
Proteins Involved in Arterial Hypertension	8/255	0.519858700020018	0.7802535018836755	0	0	1.028165515204007	0.6726240653989812	TAGLN;RAMP3;FLT1;SLC12A1;BGN;SOD3;AGT;APLN
Prolactinoma Overiew	2/57	0.52331144070469	0.7802535018836755	0	0	1.154440961337513	0.7475911498118294	RASGRF1;FGF2
Genes with Mutations Associated with Retinitis Pigmentosa	2/57	0.52331144070469	0.7802535018836755	0	0	1.154440961337513	0.7475911498118294	CA4;BEST1
Proteins Involved in Congenital Deafness	1/24	0.525297428028728	0.7802535018836755	0	0	1.380327868852459	0.8886421720771384	PCDH15
Proteins Involved in Graves Disease	1/24	0.525297428028728	0.7802535018836755	0	0	1.380327868852459	0.8886421720771384	HLA-DPB1
Proteins Involved in Hypoxia-Induced Pulmonary Hypertension	1/24	0.525297428028728	0.7802535018836755	0	0	1.380327868852459	0.8886421720771384	TEK
WNT Signaling in Melanoma	1/24	0.525297428028728	0.7802535018836755	0	0	1.380327868852459	0.8886421720771384	CAMK2A
ALK Associated Neuroblastoma	1/24	0.525297428028728	0.7802535018836755	0	0	1.380327868852459	0.8886421720771384	ALK
Amyloid beta Traffic and Degradation in Extracellular Matrix in Alzheimer's Disease	1/24	0.525297428028728	0.7802535018836755	0	0	1.380327868852459	0.8886421720771384	LGI3
Proteins Involved in Chronic Bronchitis	1/25	0.5398169787194865	0.7933499793562023	0	0	1.3227459016393444	0.8155060825766195	TAC1
AGTR1 -> ARRB1/ARRB2 Signaling	1/25	0.5398169787194865	0.7933499793562023	0	0	1.3227459016393444	0.8155060825766195	AGT
beta-Cell Recovery in Diabetes Mellitus	1/25	0.5398169787194865	0.7933499793562023	0	0	1.3227459016393444	0.8155060825766195	ABCC8
Sialophorin -> CTNNB/MYC/TP53 Signaling	1/25	0.5398169787194865	0.7933499793562023	0	0	1.3227459016393444	0.8155060825766195	LGALS3
Proteins Involved in Male Infertility	6/193	0.5404672789405122	0.7933499793562023	0	0	1.0183585981349714	0.6266176165444465	UGT8;STAR;SPAG6;CHD5;YBX2;AGT
Steroids Induced Cataract	2/59	0.5419362535038847	0.7933499793562023	0	0	1.1138190303344568	0.6823332210185272	FGF2;CRYAB
Bone Remodeling in Hyperthyroidism	2/59	0.5419362535038847	0.7933499793562023	0	0	1.1138190303344568	0.6823332210185272	ALPL;PTH1R
Proteins Involved in Spontaneous Abortion	3/93	0.5438242693427792	0.794475784430809	0	0	1.0580592105263158	0.6444946743444244	FLT1;HLA-DPB1;PGR
Proteins Involved in Multiple Myeloma	2/60	0.5510573603507443	0.7993173195076302	0	0	1.0945586320140421	0.6522654100010599	HAS1;CD34
Proteins Involved in Cataract	3/94	0.5510877955251073	0.7993173195076302	0	0	1.046377964141122	0.6234959707707656	CAPN3;FGF2;CRYAB
Respiratory Chain Impairment in Cancer	1/26	0.5538931284475409	0.7993173195076302	0	0	1.2697704918032786	0.7501594804649355	COX7A1
Endothelial Cell Dysfunction in Progressive Diabetic Nephropathy	1/26	0.5538931284475409	0.7993173195076302	0	0	1.2697704918032786	0.7501594804649355	FLT1
Nitric Oxide Effects on beta-Cell	1/26	0.5538931284475409	0.7993173195076302	0	0	1.2697704918032786	0.7501594804649355	ABCC8
OPTN Effects on NF-kB Signaling in Glaucoma	1/26	0.5538931284475409	0.7993173195076302	0	0	1.2697704918032786	0.7501594804649355	CNTN2
Proteins Involved in Ichthyosis	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	NIPAL4
IL6 Expression Targets -> Nociception	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	MYL9
NTSR1 Expression Targets	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	RASGRF1
Cancer Cells Inhibit Adipocyte Differentiation	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	WNT10B
ActivinR/BMPR -> SMAD1/5/9 Signaling	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	GDF1
FcIgER -> ELK-SRF Signaling	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	RASGRF1
Ca2+ Toxicity in Neurons	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	CHRM1
Endothelin Signaling in Arterial Hypertension	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	RASGRF1
MIF Role in Cholesteatoma	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	LGALS3
Osteoblast Function Decline in Gout	1/27	0.5675393964082219	0.8022294007221891	0	0	1.2208701134930644	0.6915559070182001	PTH1R
Treg-Cell Function in Diabetes Mellitus Type 1	2/62	0.568912812944511	0.8022294007221891	0	0	1.0579638752052545	0.5967213387057887	PTPRN;GAD2
Neuroblastoma	4/131	0.5706015342656375	0.8022294007221891	0	0	0.9994681472064756	0.5607657478063963	ALK;CHD5;SOX10;NKX2-2
Proteins Involved in Hypothyroidism	2/63	0.5776459975430702	0.8022294007221891	0	0	1.0405663678699293	0.5710566406185015	DIO2;SSTR3
TLR2 Signaling in Treg-Cell in Type 1 Diabetes (Animal Model)	2/63	0.5776459975430702	0.8022294007221891	0	0	1.0405663678699293	0.5710566406185015	PTPRN;GAD2
Proteins Involved in Hypogonadotropic Hypogonadism	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	PCSK1
Proteins with Altered Expression in Breast Cancer	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	FLT1
EZH2 Methyltransferase Role in Cancer	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	RUNX3
EGFR -> NCOR2 Signaling	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	RASGRF1
ERBB2/3 -> EP300/ETS/ETV/SP1 Signaling	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	RASGRF1
CFTR Related Ion-Channel Dysfunction in Cystic Fibrosis Airway Epithelium (Class III Mutations)	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	AQP4
Il17 Signaling Related Neutrophilia in Asthma	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	IL12RB2
MYOC Associated Glaucoma	1/28	0.580768890100289	0.8022294007221891	0	0	1.175591985428051	0.6388194837110865	WIF1
Cetuximab Resistance in Colorectal Cancer	2/64	0.5862489713102293	0.8068064684864357	0	0	1.0237300704486467	0.5466828257794958	FLT1;AXL
Proteins Involved in Polycystic Ovary Syndrome	3/99	0.5863551235760575	0.8068064684864357	0	0	0.9916221217105263	0.5293573001093519	PGR;AGT;APLN
HTR1 -> IL6 Production	1/29	0.5935943182047997	0.8089124218295338	0	0	1.1335480093676815	0.5912123463750649	RASGRF1
RARA Signaling in Acute Myeloid Leukemia (M3)	1/29	0.5935943182047997	0.8089124218295338	0	0	1.1335480093676815	0.5912123463750649	FLT3
Apoptosis of Melanocyte in Vitiligo	1/29	0.5935943182047997	0.8089124218295338	0	0	1.1335480093676815	0.5912123463750649	RASGRF1
GDNF -> HSF1 Signaling	1/29	0.5935943182047997	0.8089124218295338	0	0	1.1335480093676815	0.5912123463750649	RASGRF1
FLT3/KIT/MLL Signaling in Leukemia	1/29	0.5935943182047997	0.8089124218295338	0	0	1.1335480093676815	0.5912123463750649	FLT3
Cardiomyocyte Hypertrophy	2/65	0.5947215270352347	0.8089124218295338	0	0	1.0074282586597858	0.5235221885695975	RASGRF1;AGT
Toll-like Receptor Independent Sterile Inflammation	2/66	0.6030635915141249	0.8149240181918582	0	0	0.9916358784893268	0.5015026200882907	BGN;S100B
ADRA1A -> IL6 Production	1/30	0.6060280022609875	0.8149240181918582	0	0	1.0944036178631995	0.5481091632434203	RASGRF1
Thrombopoietin Receptors Signaling in Platelet Maturation	1/30	0.6060280022609875	0.8149240181918582	0	0	1.0944036178631995	0.5481091632434203	RASGRF1
Vitamin A (Retinol) Metabolism and Visual Cycle	1/30	0.6060280022609875	0.8149240181918582	0	0	1.0944036178631995	0.5481091632434203	ALDH1A3
Androgens Promote Scalp Dermal Papilla Regression	1/30	0.6060280022609875	0.8149240181918582	0	0	1.0944036178631995	0.5481091632434203	WNT10B
Mast-Cell Related Chemokines Signaling in Asthma	1/30	0.6060280022609875	0.8149240181918582	0	0	1.0944036178631995	0.5481091632434203	RASGRF1
Skin Fibrosis	2/67	0.611275217504578	0.820416360123689	0	0	0.976329417708728	0.4805571338370394	PDGFA;AGT
Proteins Involved in Otitis Media	1/31	0.6180818888404234	0.820416360123689	0	0	1.0578688524590163	0.5089770153019787	CA4
Leukocyte Adhesion to Endothelial Cell	1/31	0.6180818888404234	0.820416360123689	0	0	1.0578688524590163	0.5089770153019787	CD34
Th17-Cell Numbers Reduction in HIV	1/31	0.6180818888404234	0.820416360123689	0	0	1.0578688524590163	0.5089770153019787	IL12RB2
CD38/CD3 -> JUN/FOS/NF-kB Signaling in T-cell Proliferation	1/31	0.6180818888404234	0.820416360123689	0	0	1.0578688524590163	0.5089770153019787	RASGRF1
GNRH Signaling Impairment in Hypogonadotrophic Hypogonadism	1/31	0.6180818888404234	0.820416360123689	0	0	1.0578688524590163	0.5089770153019787	RASGRF1
Proteins Involved in Medulloblastoma	2/68	0.6193565760933765	0.820416360123689	0	0	0.961486789072996	0.46062343765962155	ADCYAP1;FGF2
Plasmin Effects in Inflammation	2/68	0.6193565760933765	0.820416360123689	0	0	0.961486789072996	0.46062343765962155	RASGRF1;PLAT
Sertoli Cells Dysfunction Causes Male Infertility	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	RASGRF1
Endosomal Recycling	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	EPN3
Apoptosis Block in Acute Myeloid Leukemia Cell	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	FLT3
EGFR/ERBB2 -> HIF1A Signaling	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	RASGRF1
Coagulation Factors and PAR1/2 Receptors (F2R/F2RL1) in Endometriosis	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	RASGRF1
non-Hereditary Genetic Rearrangements in Neuroblastoma	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	CHD5
Ovulation Block	1/32	0.629767560747561	0.8234529799829987	0	0	1.0236911686938128	0.47335938138383116	RASGRF1
