Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signal Transduction Homo sapiens R-HSA-162582	83/2465	0.1834644614561186	0.47866303639593494	0	0	1.1223546866651402	1.9032153398225624	CHRM1;DAGLA;FLT1;VIPR2;DGKB;HHIP;RASGRF1;ADRA1D;PLAT;FZD10;PTH1R;FGF1;FGF2;RGS4;SPRED3;SDR16C5;HTR6;RASGEF1A;KIF5A;FFAR4;NEFL;PDE8B;PRKCG;OMG;MATK;KSR2;GPR37L1;DUSP8;ADRA2C;GFRA2;SSTR3;CLIP3;ADCYAP1;ALDH1A3;MAG;CCKBR;OR2L13;PGR;MYL9;NGEF;OPRD1;CAMK2B;RAMP3;CAMK2A;PDGFA;ADCY2;GPR83;RASAL1;LPAR3;THBS2;THBS4;GRIN2A;HRH1;HRH3;WIF1;HRH2;MYH11;TAC1;WNT1;RXRG;CCR10;NTSR2;WNT10B;PPP1R14A;GABBR2;MCF2;FZD9;GPR4;CCK;GRIN2C;HTR5A;S100B;AGT;GFAP;APLN;GRIN1;MAPK13;HEYL;ARHGAP32;AXL;PPP1R1B;NEURL1;TEK
WNT ligand biogenesis and trafficking Homo sapiens R-HSA-3238698	2/26	0.18791302294801726	0.47866303639593494	0	0	2.6498357963875203	4.429932066141334	WNT10B;WNT1
CaM pathway Homo sapiens R-HSA-111997	2/26	0.18791302294801726	0.47866303639593494	0	0	2.6498357963875203	4.429932066141334	PRKCG;ADCY2
Calmodulin induced events Homo sapiens R-HSA-111933	2/26	0.18791302294801726	0.47866303639593494	0	0	2.6498357963875203	4.429932066141334	PRKCG;ADCY2
SHC-mediated cascade:FGFR2 Homo sapiens R-HSA-5654699	2/26	0.18791302294801726	0.47866303639593494	0	0	2.6498357963875203	4.429932066141334	FGF1;FGF2
PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases Homo sapiens R-HSA-8849471	2/26	0.18791302294801726	0.47866303639593494	0	0	2.6498357963875203	4.429932066141334	SPRED3;RASAL1
Amino acid and oligopeptide SLC transporters Homo sapiens R-HSA-425374	3/49	0.18822341224085387	0.47866303639593494	0	0	2.0748355263157894	3.465236050109927	SLC15A2;SLC32A1;SLC1A2
Sphingolipid metabolism Homo sapiens R-HSA-428157	4/74	0.19008214976586602	0.47866303639593494	0	0	1.8186867498234878	3.0195636703325617	UGT8;ALDH3B1;DEGS2;CERS1
Inositol transporters Homo sapiens R-HSA-429593	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	SLC5A11
Defective CHST6 causes MCDC1 Homo sapiens R-HSA-3656225	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	PRELP
Defective ST3GAL3 causes MCT12 and EIEE15 Homo sapiens R-HSA-3656243	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	PRELP
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) Homo sapiens R-HSA-3656244	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	PRELP
GLI proteins bind promoters of Hh responsive genes to promote transcription Homo sapiens R-HSA-5635851	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	HHIP
Neurofascin interactions Homo sapiens R-HSA-447043	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	CNTNAP1
NrCAM interactions Homo sapiens R-HSA-447038	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	CNTN2
Histidine catabolism Homo sapiens R-HSA-70921	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	CARNS1
Synthesis of Ketone Bodies Homo sapiens R-HSA-77111	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	BDH1
FGFR3b ligand binding and activation Homo sapiens R-HSA-190371	1/7	0.19524487298797827	0.47866303639593494	0	0	5.295901639344263	8.650859296148559	FGF1
Chondroitin sulfate/dermatan sulfate metabolism Homo sapiens R-HSA-1793185	3/50	0.196028705048828	0.47866303639593494	0	0	2.0305851063829787	3.3088266050163226	BCAN;BGN;CSPG4
Sema4D in semaphorin signaling Homo sapiens R-HSA-400685	2/27	0.19908993549211454	0.47866303639593494	0	0	2.5437110016420363	4.105546044304713	MYH11;MYL9
Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854	2/27	0.19908993549211454	0.47866303639593494	0	0	2.5437110016420363	4.105546044304713	CHST6;PRELP
Platelet calcium homeostasis Homo sapiens R-HSA-418360	2/27	0.19908993549211454	0.47866303639593494	0	0	2.5437110016420363	4.105546044304713	P2RX6;SLC8A2
Effects of PIP2 hydrolysis Homo sapiens R-HSA-114508	2/27	0.19908993549211454	0.47866303639593494	0	0	2.5437110016420363	4.105546044304713	DAGLA;DGKB
Ca-dependent events Homo sapiens R-HSA-111996	2/28	0.21034282506006063	0.5014501947634357	0	0	2.4457496526462044	3.8129642567027218	PRKCG;ADCY2
Gap junction trafficking Homo sapiens R-HSA-190828	2/28	0.21034282506006063	0.5014501947634357	0	0	2.4457496526462044	3.8129642567027218	GJC2;GJB1
VEGF ligand-receptor interactions Homo sapiens R-HSA-194313	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	FLT1
VEGF binds to VEGFR leading to receptor dimerization Homo sapiens R-HSA-195399	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	FLT1
Erythrocytes take up oxygen and release carbon dioxide Homo sapiens R-HSA-1247673	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	CA4
Neurotransmitter Clearance In The Synaptic Cleft Homo sapiens R-HSA-112311	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	ACHE
Transport of fatty acids Homo sapiens R-HSA-804914	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	APOD
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5) Homo sapiens R-HSA-5688849	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	SFTPC
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4) Homo sapiens R-HSA-5688890	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	SFTPC
Ligand-receptor interactions Homo sapiens R-HSA-5632681	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	HHIP
Synthesis of UDP-N-acetyl-glucosamine Homo sapiens R-HSA-446210	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	RENBP
Ketone body metabolism Homo sapiens R-HSA-74182	1/8	0.21983871571990762	0.5028699367682097	0	0	4.539110070257611	6.876121327842899	BDH1
Surfactant metabolism Homo sapiens R-HSA-5683826	2/29	0.22165664922192244	0.5029558506441212	0	0	2.3550446998722863	3.5481709153894	SFTPC;ADRA2C
Negative regulation of FGFR3 signaling Homo sapiens R-HSA-5654732	2/29	0.22165664922192244	0.5029558506441212	0	0	2.3550446998722863	3.5481709153894	FGF1;FGF2
Degradation of the extracellular matrix Homo sapiens R-HSA-1474228	5/106	0.2237002084458902	0.5055624710877118	0	0	1.5756625167467242	2.3594734386099954	ADAMTS4;BCAN;COL16A1;CAPN3;ADAMTS8
Amine compound SLC transporters Homo sapiens R-HSA-425428	2/30	0.2330172110066186	0.5203744040266384	0	0	2.270818672296505	3.3077720350788304	SLC14A1;SLC6A7
Activation of Kainate Receptors upon glutamate binding Homo sapiens R-HSA-451326	2/30	0.2330172110066186	0.5203744040266384	0	0	2.270818672296505	3.3077720350788304	GRIK4;GRIK1
Gap junction trafficking and regulation Homo sapiens R-HSA-157858	2/30	0.2330172110066186	0.5203744040266384	0	0	2.270818672296505	3.3077720350788304	GJC2;GJB1
ECM proteoglycans Homo sapiens R-HSA-3000178	3/55	0.23610315157061162	0.5251900812495889	0	0	1.8348620951417005	2.648598638970552	BCAN;TNXB;BGN
Type I hemidesmosome assembly Homo sapiens R-HSA-446107	1/9	0.24368214672037233	0.5311241673962228	0	0	3.9715163934426227	5.607346585353936	ITGB4
Alpha-defensins Homo sapiens R-HSA-1462054	1/9	0.24368214672037233	0.5311241673962228	0	0	3.9715163934426227	5.607346585353936	PRSS3
Ca2+ activated K+ channels Homo sapiens R-HSA-1296052	1/9	0.24368214672037233	0.5311241673962228	0	0	3.9715163934426227	5.607346585353936	KCNN1
Pregnenolone biosynthesis Homo sapiens R-HSA-196108	1/9	0.24368214672037233	0.5311241673962228	0	0	3.9715163934426227	5.607346585353936	STAR
Negative regulation of FGFR4 signaling Homo sapiens R-HSA-5654733	2/31	0.2444111212796778	0.5311241673962228	0	0	2.192401336277674	3.0888820219843725	FGF1;FGF2
FGFR1 mutant receptor activation Homo sapiens R-HSA-1839124	2/31	0.2444111212796778	0.5311241673962228	0	0	2.192401336277674	3.0888820219843725	FGF1;FGF2
p75 NTR receptor-mediated signalling Homo sapiens R-HSA-193704	4/83	0.24826292481570023	0.5374274042945235	0	0	1.6107438533564116	2.244196117332546	MAG;MCF2;OMG;NGEF
GPCR downstream signaling Homo sapiens R-HSA-388396	34/983	0.24995947726465081	0.5390347505898004	0	0	1.144979756123841	1.587464585400382	OPRD1;CHRM1;DAGLA;VIPR2;RAMP3;DGKB;ADCY2;GPR83;ADRA1D;LPAR3;PTH1R;RGS4;HTR6;HRH1;HRH3;HRH2;PDE8B;TAC1;CCR10;NTSR2;PRKCG;GABBR2;MCF2;GPR4;CCK;ADRA2C;HTR5A;SSTR3;AGT;APLN;ADCYAP1;CCKBR;OR2L13;NGEF
Metabolism of polyamines Homo sapiens R-HSA-351202	4/84	0.25496108184449834	0.5433893083640267	0	0	1.5905271828665568	2.1736850129398015	CKMT2;SLC6A7;SLC6A8;CKB
Keratan sulfate/keratin metabolism Homo sapiens R-HSA-1638074	2/32	0.25582576287580727	0.5433893083640267	0	0	2.1192118226600987	2.8890339119823056	CHST6;PRELP
DAG and IP3 signaling Homo sapiens R-HSA-1489509	2/32	0.25582576287580727	0.5433893083640267	0	0	2.1192118226600987	2.8890339119823056	PRKCG;ADCY2
Negative regulation of FGFR1 signaling Homo sapiens R-HSA-5654726	2/32	0.25582576287580727	0.5433893083640267	0	0	2.1192118226600987	2.8890339119823056	FGF1;FGF2
Cytokine Signaling in Immune system Homo sapiens R-HSA-1280215	22/620	0.2647764447031486	0.5490757441084199	0	0	1.173697270471464	1.5596904039362602	CAMK2B;FLT3;MX2;RASGRF1;CAMK2A;PDGFA;RASAL1;KSR2;GRIN2C;DUSP8;FGF1;FGF2;GFRA2;GRIN1;SPRED3;GRIN2A;IFI27;RASGEF1A;HLA-DPB1;NEFL;TEK;IL12RB2
Netrin mediated repulsion signals Homo sapiens R-HSA-418886	1/10	0.2667980260620489	0.5490757441084199	0	0	3.530054644808743	4.664131873466129	UNC5A
Diseases associated with surfactant metabolism Homo sapiens R-HSA-5687613	1/10	0.2667980260620489	0.5490757441084199	0	0	3.530054644808743	4.664131873466129	SFTPC
Adenylate cyclase activating pathway Homo sapiens R-HSA-170660	1/10	0.2667980260620489	0.5490757441084199	0	0	3.530054644808743	4.664131873466129	ADCY2
Ligand-independent caspase activation via DCC Homo sapiens R-HSA-418889	1/10	0.2667980260620489	0.5490757441084199	0	0	3.530054644808743	4.664131873466129	UNC5A
Thyroxine biosynthesis Homo sapiens R-HSA-209968	1/10	0.2667980260620489	0.5490757441084199	0	0	3.530054644808743	4.664131873466129	DIO2
Calcitonin-like ligand receptors Homo sapiens R-HSA-419812	1/10	0.2667980260620489	0.5490757441084199	0	0	3.530054644808743	4.664131873466129	RAMP3
Sialic acid metabolism Homo sapiens R-HSA-4085001	2/33	0.26724925598197424	0.5490757441084199	0	0	2.0507442131468827	2.706107745726628	ST8SIA3;ST8SIA5
FGFR2 mutant receptor activation Homo sapiens R-HSA-1839126	2/33	0.26724925598197424	0.5490757441084199	0	0	2.0507442131468827	2.706107745726628	FGF1;FGF2
RHO GTPases activate PKNs Homo sapiens R-HSA-5625740	3/60	0.2774239967870892	0.5623171076528811	0	0	1.673476454293629	2.1457453472722126	PPP1R14A;MYH11;MYL9
EGFR interacts with phospholipase C-gamma Homo sapiens R-HSA-212718	2/34	0.2786704250315163	0.5623171076528811	0	0	1.986555829228243	2.5382729760153833	PRKCG;ADCY2
PLC-gamma1 signalling Homo sapiens R-HSA-167021	2/34	0.2786704250315163	0.5623171076528811	0	0	1.986555829228243	2.5382729760153833	PRKCG;ADCY2
HSF1-dependent transactivation Homo sapiens R-HSA-3371571	2/34	0.2786704250315163	0.5623171076528811	0	0	1.986555829228243	2.5382729760153833	CAMK2B;CAMK2A
Negative regulation of FGFR2 signaling Homo sapiens R-HSA-5654727	2/34	0.2786704250315163	0.5623171076528811	0	0	1.986555829228243	2.5382729760153833	FGF1;FGF2
Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	3/61	0.2857811981832624	0.5733432035962623	0	0	1.64453833938294	2.059831636519341	PDGFA;FGF1;FGF2
RHO GTPases activate KTN1 Homo sapiens R-HSA-5625970	1/11	0.2892085186282031	0.5733432035962623	0	0	3.1768852459016395	3.9412671330986053	KIF5A
Response to metal ions Homo sapiens R-HSA-5660526	1/11	0.2892085186282031	0.5733432035962623	0	0	3.1768852459016395	3.9412671330986053	MT3
Metallothioneins bind metals Homo sapiens R-HSA-5661231	1/11	0.2892085186282031	0.5733432035962623	0	0	3.1768852459016395	3.9412671330986053	MT3
DSCAM interactions Homo sapiens R-HSA-376172	1/11	0.2892085186282031	0.5733432035962623	0	0	3.1768852459016395	3.9412671330986053	MAPK13
Synthesis of substrates in N-glycan biosythesis Homo sapiens R-HSA-446219	3/63	0.3025505074438529	0.5976959325376815	0	0	1.5895559210526315	1.900325307908684	ST8SIA3;ST8SIA5;RENBP
Erythrocytes take up carbon dioxide and release oxygen Homo sapiens R-HSA-1237044	1/12	0.3109351150719592	0.6016381507385512	0	0	2.8879284649776453	3.3735943457575166	CA4
O2/CO2 exchange in erythrocytes Homo sapiens R-HSA-1480926	1/12	0.3109351150719592	0.6016381507385512	0	0	2.8879284649776453	3.3735943457575166	CA4
Passive transport by Aquaporins Homo sapiens R-HSA-432047	1/12	0.3109351150719592	0.6016381507385512	0	0	2.8879284649776453	3.3735943457575166	AQP4
Keratan sulfate degradation Homo sapiens R-HSA-2022857	1/12	0.3109351150719592	0.6016381507385512	0	0	2.8879284649776453	3.3735943457575166	PRELP
Reduction of cytosolic Ca++ levels Homo sapiens R-HSA-418359	1/12	0.3109351150719592	0.6016381507385512	0	0	2.8879284649776453	3.3735943457575166	SLC8A2
Peptide hormone biosynthesis Homo sapiens R-HSA-209952	1/12	0.3109351150719592	0.6016381507385512	0	0	2.8879284649776453	3.3735943457575166	PCSK1
NCAM1 interactions Homo sapiens R-HSA-419037	2/37	0.3128181363896174	0.6032158602734944	0	0	1.815998123387286	2.110431875957039	CNTN2;GFRA2
Signaling by FGFR1 in disease Homo sapiens R-HSA-5655302	2/38	0.3241312510534379	0.6229052953918109	0	0	1.7654625068418173	1.9889819759765561	FGF1;FGF2
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP) Homo sapiens R-HSA-400511	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	PCSK1
Dissolution of Fibrin Clot Homo sapiens R-HSA-75205	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	PLAT
TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest Homo sapiens R-HSA-6804116	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	ZNF385A
POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation Homo sapiens R-HSA-2892247	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	FGF2
FGFRL1 modulation of FGFR1 signaling Homo sapiens R-HSA-5658623	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	FGF2
p38MAPK events Homo sapiens R-HSA-171007	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	MAPK13
DEx/H-box helicases activate type I IFN and inflammatory cytokines production Homo sapiens R-HSA-3134963	1/13	0.331998652444818	0.6231868393067183	0	0	2.6471311475409838	2.918791311151541	S100B
Semaphorin interactions Homo sapiens R-HSA-373755	3/67	0.33618554674265483	0.628956403674172	0	0	1.4899002878289473	1.624128457549148	PLXNB3;MYH11;MYL9
Bile salt and organic anion SLC transporters Homo sapiens R-HSA-425471	1/14	0.3524193339778382	0.6485893280048162	0	0	2.443379571248424	2.548282463527549	EMB
Inhibition of adenylate cyclase pathway Homo sapiens R-HSA-997269	1/14	0.3524193339778382	0.6485893280048162	0	0	2.443379571248424	2.548282463527549	ADCY2
Adenylate cyclase inhibitory pathway Homo sapiens R-HSA-170670	1/14	0.3524193339778382	0.6485893280048162	0	0	2.443379571248424	2.548282463527549	ADCY2
Lysosphingolipid and LPA receptors Homo sapiens R-HSA-419408	1/14	0.3524193339778382	0.6485893280048162	0	0	2.443379571248424	2.548282463527549	LPAR3
Regulation of TP53 Activity through Association with Co-factors Homo sapiens R-HSA-6804759	1/14	0.3524193339778382	0.6485893280048162	0	0	2.443379571248424	2.548282463527549	ZNF385A
Metabolism of carbohydrates Homo sapiens R-HSA-71387	10/282	0.3608277420777002	0.6619080333568201	0	0	1.169435744347656	1.1920697092530375	BCAN;CHST6;HPSE2;PHKG1;HAS1;BGN;CSPG4;PRELP;SLC2A5;HS3ST2
Netrin-1 signaling Homo sapiens R-HSA-373752	2/42	0.3688233844564079	0.6655141226628386	0	0	1.5885878489326766	1.5845169058032744	UNC5A;AGAP2
Negative regulation of TCF-dependent signaling by WNT ligand antagonists Homo sapiens R-HSA-3772470	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	WIF1
Elevation of cytosolic Ca2+ levels Homo sapiens R-HSA-139853	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	P2RX6
WNT5A-dependent internalization of FZD4 Homo sapiens R-HSA-5099900	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	PRKCG
N-Glycan antennae elongation Homo sapiens R-HSA-975577	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	ST8SIA3
Constitutive Signaling by NOTCH1 HD Domain Mutants Homo sapiens R-HSA-2691232	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	NEURL1
Signaling by NOTCH1 HD Domain Mutants in Cancer Homo sapiens R-HSA-2691230	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	NEURL1
Glycogen breakdown (glycogenolysis) Homo sapiens R-HSA-70221	1/15	0.3722167482503664	0.6655141226628386	0	0	2.268735362997658	2.2421433746935917	PHKG1
Vasopressin regulates renal water homeostasis via Aquaporins Homo sapiens R-HSA-432040	2/43	0.3798221549707995	0.6748412501839677	0	0	1.549761704513597	1.5002501485679505	ADCY2;AQP4
Signaling by FGFR2 in disease Homo sapiens R-HSA-5655253	2/43	0.3798221549707995	0.6748412501839677	0	0	1.549761704513597	1.5002501485679505	FGF1;FGF2
PLC beta mediated events Homo sapiens R-HSA-112043	2/44	0.3907391754805581	0.6846643552179955	0	0	1.5127844241144734	1.421586233213881	PRKCG;ADCY2
Cell-extracellular matrix interactions Homo sapiens R-HSA-446353	1/16	0.39140988802727883	0.6846643552179955	0	0	2.1173770491803277	1.986099589789913	FLNC
Rap1 signalling Homo sapiens R-HSA-392517	1/16	0.39140988802727883	0.6846643552179955	0	0	2.1173770491803277	1.986099589789913	RAP1GAP2
Metabolism of Angiotensinogen to Angiotensins Homo sapiens R-HSA-2022377	1/16	0.39140988802727883	0.6846643552179955	0	0	2.1173770491803277	1.986099589789913	AGT
PKA activation Homo sapiens R-HSA-163615	1/16	0.39140988802727883	0.6846643552179955	0	0	2.1173770491803277	1.986099589789913	ADCY2
G-protein mediated events Homo sapiens R-HSA-112040	2/45	0.4015691761199163	0.6981125677161623	0	0	1.4775270172222859	1.3480594012199472	PRKCG;ADCY2
NRAGE signals death through JNK Homo sapiens R-HSA-193648	2/45	0.4015691761199163	0.6981125677161623	0	0	1.4775270172222859	1.3480594012199472	MCF2;NGEF
G alpha (12/13) signalling events Homo sapiens R-HSA-416482	3/75	0.402960163116855	0.6983818777945493	0	0	1.3238075657894737	1.203231959483047	MCF2;ADRA1D;NGEF
Hyaluronan metabolism Homo sapiens R-HSA-2142845	1/17	0.410017168034572	0.7041328265639306	0	0	1.9849385245901638	1.7696843413215289	HAS1
PKA-mediated phosphorylation of CREB Homo sapiens R-HSA-111931	1/17	0.410017168034572	0.7041328265639306	0	0	1.9849385245901638	1.7696843413215289	ADCY2
PKA activation in glucagon signalling Homo sapiens R-HSA-164378	1/17	0.410017168034572	0.7041328265639306	0	0	1.9849385245901638	1.7696843413215289	ADCY2
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein Homo sapiens R-HSA-446193	3/78	0.4275490323648853	0.7219459411936948	0	0	1.270657894736842	1.0796606071676034	ST8SIA3;ST8SIA5;RENBP
Miscellaneous transport and binding events Homo sapiens R-HSA-5223345	1/18	0.4280564430086509	0.7219459411936948	0	0	1.8680810028929604	1.5850671342860754	NIPAL4
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest Homo sapiens R-HSA-6804114	1/18	0.4280564430086509	0.7219459411936948	0	0	1.8680810028929604	1.5850671342860754	ZNF385A
Amine-derived hormones Homo sapiens R-HSA-209776	1/18	0.4280564430086509	0.7219459411936948	0	0	1.8680810028929604	1.5850671342860754	DIO2
Cytosolic sulfonation of small molecules Homo sapiens R-HSA-156584	1/18	0.4280564430086509	0.7219459411936948	0	0	1.8680810028929604	1.5850671342860754	SULT4A1
Tie2 Signaling Homo sapiens R-HSA-210993	1/18	0.4280564430086509	0.7219459411936948	0	0	1.8680810028929604	1.5850671342860754	TEK
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	4/110	0.43441104746650855	0.7283152576218912	0	0	1.198781511298996	0.9995009628499354	PRKCG;ECM1;PDGFA;SCG3
Integration of energy metabolism Homo sapiens R-HSA-163685	4/110	0.43441104746650855	0.7283152576218912	0	0	1.198781511298996	0.9995009628499354	KCNC2;ABCC8;ADCY2;ADRA2C
Regulation of insulin secretion Homo sapiens R-HSA-422356	3/80	0.4437419153695413	0.738219761365283	0	0	1.2375256322624744	1.0055046211143506	KCNC2;ABCC8;ADRA2C
Na+/Cl- dependent neurotransmitter transporters Homo sapiens R-HSA-442660	1/19	0.445545024116038	0.738219761365283	0	0	1.764207650273224	1.4262859765852216	SLC6A7
Other semaphorin interactions Homo sapiens R-HSA-416700	1/19	0.445545024116038	0.738219761365283	0	0	1.764207650273224	1.4262859765852216	PLXNB3
Signaling by NODAL Homo sapiens R-HSA-1181150	1/19	0.445545024116038	0.738219761365283	0	0	1.764207650273224	1.4262859765852216	GDF1
Opioid Signalling Homo sapiens R-HSA-111885	3/81	0.4517709514774398	0.7441708092849956	0	0	1.2215966599190284	0.9706562399647595	PRKCG;PPP1R1B;ADCY2
COPI-dependent Golgi-to-ER retrograde traffic Homo sapiens R-HSA-6811434	3/81	0.4517709514774398	0.7441708092849956	0	0	1.2215966599190284	0.9706562399647595	KIF19;KIF5A;KIF1A
Synthesis of PC Homo sapiens R-HSA-1483191	1/20	0.46249969595561774	0.7541034335316065	0	0	1.6712683347713546	1.2887306884750709	ACHE
Regulation of gene expression in beta cells Homo sapiens R-HSA-210745	1/20	0.46249969595561774	0.7541034335316065	0	0	1.6712683347713546	1.2887306884750709	NKX2-2
IL-6-type cytokine receptor ligand interactions Homo sapiens R-HSA-6788467	1/20	0.46249969595561774	0.7541034335316065	0	0	1.6712683347713546	1.2887306884750709	IL12RB2
Aquaporin-mediated transport Homo sapiens R-HSA-445717	2/51	0.46447432720176823	0.7541034335316065	0	0	1.2962032103481786	0.9939921252882228	AQP4;ADCY2
Nuclear Receptor transcription pathway Homo sapiens R-HSA-383280	2/51	0.46447432720176823	0.7541034335316065	0	0	1.2962032103481786	0.9939921252882228	PGR;RXRG
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	3/83	0.46768281072017975	0.757136928529804	0	0	1.1909333881578947	0.9050676538828001	PDGFA;FGF1;FGF2
HS-GAG degradation Homo sapiens R-HSA-2024096	1/21	0.47893673243355606	0.7622514192252372	0	0	1.5876229508196722	1.1687870167412682	HPSE2
Translocation of ZAP-70 to Immunological synapse Homo sapiens R-HSA-202430	1/21	0.47893673243355606	0.7622514192252372	0	0	1.5876229508196722	1.1687870167412682	HLA-DPB1
Cobalamin (Cbl, vitamin B12) transport and metabolism Homo sapiens R-HSA-196741	1/21	0.47893673243355606	0.7622514192252372	0	0	1.5876229508196722	1.1687870167412682	PRSS3
Synthesis of very long-chain fatty acyl-CoAs Homo sapiens R-HSA-75876	1/21	0.47893673243355606	0.7622514192252372	0	0	1.5876229508196722	1.1687870167412682	ACSBG1
NOTCH2 Activation and Transmission of Signal to the Nucleus Homo sapiens R-HSA-2979096	1/21	0.47893673243355606	0.7622514192252372	0	0	1.5876229508196722	1.1687870167412682	NEURL1
RIP-mediated NFkB activation via ZBP1 Homo sapiens R-HSA-1810476	1/21	0.47893673243355606	0.7622514192252372	0	0	1.5876229508196722	1.1687870167412682	S100B
Collagen formation Homo sapiens R-HSA-1474290	3/85	0.48338574428754966	0.766891106997752	0	0	1.1617658857509627	0.844534443443122	COL16A1;COL24A1;ITGB4
Arachidonic acid metabolism Homo sapiens R-HSA-2142753	2/53	0.48456659327114593	0.766891106997752	0	0	1.2452429247561094	0.9021790091422527	PTGDS;PTGES
PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	3/86	0.49115400558517613	0.7751452881442026	0	0	1.1477092580849715	0.8160184630030305	PDGFA;FGF1;FGF2
Assembly of collagen fibrils and other multimeric structures Homo sapiens R-HSA-2022090	2/54	0.49443579517903546	0.7766739728512152	0	0	1.2212327901983075	0.8601606294839338	COL24A1;ITGB4
Post-chaperonin tubulin folding pathway Homo sapiens R-HSA-389977	1/22	0.4948719119051991	0.7766739728512152	0	0	1.511943793911007	1.0635864078262405	TUBB4A
BBSome-mediated cargo-targeting to cilium Homo sapiens R-HSA-5620922	1/23	0.5103205328704958	0.7943005539168875	0	0	1.4431445603576751	0.9708268038654689	SSTR3
Laminin interactions Homo sapiens R-HSA-3000157	1/23	0.5103205328704958	0.7943005539168875	0	0	1.4431445603576751	0.9708268038654689	ITGB4
RAF-independent MAPK1/3 activation Homo sapiens R-HSA-112409	1/23	0.5103205328704958	0.7943005539168875	0	0	1.4431445603576751	0.9708268038654689	DUSP8
Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	3/90	0.5216321309529731	0.797830771065138	0	0	1.0947141560798548	0.7124319479894741	PDGFA;FGF1;FGF2
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants Homo sapiens R-HSA-2894862	2/57	0.52331144070469	0.797830771065138	0	0	1.154440961337513	0.7475911498118294	HEYL;NEURL1
Signaling by NOTCH1 in Cancer Homo sapiens R-HSA-2644603	2/57	0.52331144070469	0.797830771065138	0	0	1.154440961337513	0.7475911498118294	HEYL;NEURL1
